RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time,API_Station_ID
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,CASEYS #1837|520 W PERU ST|PRINCETON,CASEYS #1837,520 W PERU ST,PRINCETON,IL,61356-1949,41.37168,-89.471548,2.18,4.179,,,5.249,CASEY'S GENERAL STORE,8158751420,,,04/16/2026 10:59:14 PM,,Yes,2026-04-16T16:51:43.916570+00:00,1837
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,CASEYS #3531|2125 N MAIN ST|PRINCETON,CASEYS #3531,2125 N MAIN ST,PRINCETON,IL,61356-9729,41.39565,-89.46803,0.52,4.179,,5.079,5.249,CASEY'S GENERAL STORE,7793400428,,,04/16/2026 10:59:14 PM,,Yes,2026-04-16T16:51:43.916578+00:00,3531
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,FLYING J 644|343 CIVIC RD|LA SALLE,FLYING J 644,343 CIVIC RD,LA SALLE,IL,61301-9757,41.36784,-89.099,19.33,3.999,4.369,4.699,5.499,PILOT,8152200611,,,2026-04-16T16:50:47.576323+00:00,,Yes,2026-04-16T16:50:47.576325+00:00,644
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,SAPP BROTHERS ILLINOIS T|3130 MAY RD|PERU,SAPP BROTHERS ILLINOIS T,3130 MAY RD,PERU,IL,61354-9618,41.36706,-89.15231,16.6,3.999,4.299,4.499,5.489,SAPP BROS,8152241065,,,,,Yes,2026-04-16T16:57:22.295020+00:00,103180
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,SHELL SERVICE STATIO|2225 N MAIN ST|PRINCETON,SHELL SERVICE STATIO,2225 N MAIN ST,PRINCETON,IL,61356-9791,41.39704938,-89.46789438,0.42,4.199,4.549,5.049,,SHELL,8156264084,False,True,2026-04-16T14:07:13.592000,1776348433592,No,,
"Road Ranger #226 - Greenwood, IN ",39.6136413,-86.0711201,CIRCLE K # 02287|1183 E MAIN ST|GREENWOOD,CIRCLE K # 02287,1183 E MAIN ST,GREENWOOD,IN,46143-9757,39.614374,-86.079404,0.44,3.849,4.349,4.849,5.489,CIRCLE K,3178889806,,,2026-04-15 14:00:00.0,,Yes,2026-04-16T16:51:58.695357+00:00,4702287
"Road Ranger #226 - Greenwood, IN ",39.6136413,-86.0711201,PILOT|2962 E 500 N|WHITELAND,PILOT,2962 E 500 N,WHITELAND,,,39.5513962,-86.04594688,4.51,3.839,4.419,4.919,5.859,Pilot,,,,2026-04-16T16:50:49.160007+00:00,,Yes,2026-04-16T16:50:49.160009+00:00,37
"Road Ranger #226 - Greenwood, IN ",39.6136413,-86.0711201,SPEEDWAY 43968|5 S GRAHAM RD|GREENWOOD,SPEEDWAY 43968,5 S GRAHAM RD,GREENWOOD,IN,46143,39.61465,-86.06368,0.4,3.849,4.349,4.849,5.489,SPEEDWAY,3178870718,,,4 hours ago,,Yes,2026-04-16T16:55:49.689750+00:00,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,SPEEDWAY 43539|110 Arrowhead Dr|Hampshire,SPEEDWAY 43539,110 Arrowhead Dr,Hampshire,IL,60140,42.147751,-88.510068,0.14,4.499,5.099,5.599,5.449,Speedway,,,,a day ago,,Yes,2026-04-16T16:55:51.373709+00:00,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,TA Elgin|19 N. 430 US HWY 20|HAMPSHIRE,TA Elgin,19 N. 430 US HWY 20,HAMPSHIRE,IL,,42.14513716,-88.5096376,0.29,4.499,4.999,5.599,5.489,TA-Petro,,,,2026-04-16T16:56:28.155802+00:00,,Yes,2026-04-16T16:56:28.155816+00:00,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,"Love's Travel Stop in Elk Grove Village, IL. Store #800|1900 Busse Rd|Elk Grove Village","Love's Travel Stop in Elk Grove Village, IL. Store #800",1900 Busse Rd,Elk Grove Village,IL,60007,41.99875,-87.96085,30.11,4.379,4.879,5.379,5.649,Love's,(224) 266-6601,,,2026-04-16T16:54:36.812622+00:00,,Yes,2026-04-16T16:54:36.812634+00:00,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,"Love's Travel Stop in Hampshire, IL. Store #763|201 Love's Crossing|Hampshire","Love's Travel Stop in Hampshire, IL. Store #763",201 Love's Crossing,Hampshire,IL,60140,42.149101,-88.514535,0.15,,,,,Love's,(847) 683-7433,,,,,No,,
"Road Ranger #236 - East Troy, WI",42.7906328,-88.3891736,KWIK TRIP #1029|1880 MAIN ST|EAST TROY,KWIK TRIP #1029,1880 MAIN ST,EAST TROY,WI,53120,42.793174,-88.388673,0.18,3.899,3.869,5.099,4.959,KWIK TRIP,2626421409,False,True,2026-04-16T16:32:15.480000,1776357135480,No,,
"Road Ranger #236 - East Troy, WI",42.7906328,-88.3891736,SCOTT OIL CO.INC|2526 MAIN ST|EAST TROY,SCOTT OIL CO.INC,2526 MAIN ST,EAST TROY,WI,53120-1345,42.790827,-88.391145,0.1,3.899,4.499,5.099,4.959,SHELL,2626424624,False,True,2026-04-16T16:07:07.106000,1776355627106,No,,
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,FLYING J 650|1401 RIPLEY ST|LAKE STATION,FLYING J 650,1401 RIPLEY ST,LAKE STATION,IN,,41.58641714,-87.23927189,0.55,3.729,4.279,4.739,5.559,Pilot,,,,2026-04-16T16:50:50.814401+00:00,,Yes,2026-04-16T16:50:50.814403+00:00,650
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,LAKE GOLO|3600 CENTRAL AVE|LAKE STATION,LAKE GOLO,3600 CENTRAL AVE,LAKE STATION,IN,46405-2320,41.57488503,-87.23948748,0.25,3.689,,4.799,,Wex,,True,True,2026-04-16T13:53:07.582000,1776347587582,No,,
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,LUKE 235|2178 RIPLEY ST|LAKE STATION,LUKE 235,2178 RIPLEY ST,LAKE STATION,IN,46405-1164,41.57835925,-87.24047752,0.04,3.729,,,4.999,Wex,,True,True,2026-04-16T16:41:19.540000,1776357679540,No,,
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,MR FUEL 1020|1235 RIPLEY ST|LAKE STATION,MR FUEL 1020,1235 RIPLEY ST,LAKE STATION,IN,,41.58832075,-87.2394769,0.68,3.729,4.239,4.689,5.259,Pilot,,,,2026-04-16T16:50:52.403567+00:00,,Yes,2026-04-16T16:50:52.403569+00:00,1020
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,Phillips - 14130|14130 HIGHWAY Z|SAINT ROBERT,Phillips - 14130,14130 HIGHWAY Z,SAINT ROBERT,MO,65584-3750,37.833308,-92.098426,0.21,3.599,3.899,4.119,4.999,PHILLIPS 66,9999999999,,,2026-04-16T16:56:46.583178+00:00,,Yes,2026-04-16T16:56:46.583191+00:00,93b4c412-1a4a-4ecf-b80d-432a0e702145
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,FLYING J 673|825 N LOOP DR|SULLIVAN,FLYING J 673,825 N LOOP DR,SULLIVAN,MO,63080,38.225924,-91.157,57.88,3.859,4.429,4.789,5.199,PILOT,5738608880,,,2026-04-16T16:50:53.997616+00:00,,Yes,2026-04-16T16:50:53.997619+00:00,673
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,CENEX|681 OLD RTE 66|SAINT ROBERT,CENEX,681 OLD RTE 66,SAINT ROBERT,MO,65065-3338,37.8226802,-92.16412889,3.62,3.379,3.729,,4.749,CENEX,5733481445,True,True,2026-04-16T16:20:01.941000,1776356401941,No,,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,JONESYS TRAVEL CENTE|2031 W ELM ST|LEBANON,JONESYS TRAVEL CENTE,2031 W ELM ST,LEBANON,MO,65536-3905,37.64876,-92.66957,33.74,3.359,,4.059,4.699,UNKNOWN,4175882281,False,False,2026-04-15T19:24:27.011000,1776281067011,No,,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,L W PERUSSE OIL CO.|333 HIGHWAY Z|SAINT ROBERT,L W PERUSSE OIL CO.,333 HIGHWAY Z,SAINT ROBERT,MO,65584-4649,37.822771,-92.140811,2.45,3.479,,,,CENEX,5733365220,False,False,2026-04-03T17:44:46.780000,1775238286780,No,,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,"Love's Travel Stop in Rolla , MO. Store #341|3500 Hy Point Ind. Park Dr.|Rolla","Love's Travel Stop in Rolla , MO. Store #341",3500 Hy Point Ind. Park Dr.,Rolla ,MO,65401,37.981593,-91.71933,23.02,3.799,4.199,4.499,5.099,Love's,(573) 426-5683,,,2026-04-16T16:54:41.967509+00:00,,Yes,2026-04-16T16:54:41.967521+00:00,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,MAVERIK|130 OLD RTE|SAINT ROBERT,MAVERIK,130 OLD RTE 66,SAINT ROBERT,MO,,37.82225433,-92.14425824,2.6,3.419,,4.019,4.739,MAVERIK,,,,2026-04-16T16:57:20.846614+00:00,,Yes,2026-04-16T16:57:20.846614+00:00,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,ON THE RUN #250|122 SAINT ROBERT BLVD|SAINT ROBERT,ON THE RUN #250,122 SAINT ROBERT BLVD,SAINT ROBERT,MO,65584-3311,37.82702,-92.14528,2.59,3.419,3.899,4.319,4.999,EXXONMOBIL,5733365853,True,True,2026-04-16T15:59:37.584000,1776355177584,No,,
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,JOHNSON OIL CO.|3074 N STATE ROUTE 71|OTTAWA,JOHNSON OIL CO.,3074 N STATE ROUTE 71,OTTAWA,IL,61350-9707,41.37198,-88.78345,0.58,4.219,4.549,,5.499,SHELL,8154347581,False,True,2026-04-16T16:40:14.028000,1776357614028,No,,
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,"Love's Travel Stop in Utica , IL. Store #351|3020 E. 8th Rd.|Utica|RR263","Love's Travel Stop in Utica , IL. Store #351",3020 E. 8th Rd.,Utica ,IL,61373,41.370086,-89.00914,12.08,,,,,Love's,(815) 667-4572,,,,,No,,
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,PILOT 483|3801 N DIVISION ST|MORRIS,PILOT 483,3801 N DIVISION ST,MORRIS,IL,60450-9435,41.39585,-88.42249,18.42,4.099,4.749,5.209,5.559,PILOT,8157050120,,,2026-04-16T16:50:55.586386+00:00,,Yes,2026-04-16T16:50:55.586388+00:00,483
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,THORNTONS #222364|102 W ETNA RD|OTTAWA,THORNTONS #222364,102 W ETNA RD,OTTAWA,IL,61350-1001,41.37279,-88.83682,3.12,4.159,4.599,5.029,5.299,THORNTONS,5023398385,,,2026-04-16 12:44:42,,Yes,2026-04-16T16:52:16.260876+00:00,
"Road Ranger #265 - Dixon, IL",41.8225492,-89.4751038,CASEYS #4384|1751 S GALENA AVE|DIXON,CASEYS #4384,1751 S GALENA AVE,DIXON,IL,61021,41.824132,-89.474619,0.11,3.999,,4.949,5.399,CASEY'S GENERAL STORE,8882273970,,,04/16/2026 10:59:14 PM,,Yes,2026-04-16T16:51:43.916586+00:00,4384
"Road Ranger #265 - Dixon, IL",41.8225492,-89.4751038,MURPHY 7165 ATWALMRT|1620 S GALENA AVE|DIXON,MURPHY 7165 ATWALMRT,1620 S GALENA AVE,DIXON,IL,61021-9611,41.827062,-89.475393,0.31,3.999,4.499,4.799,5.259,MURPHY USA,8708816817,,,2026-04-15T22:27:18.613Z,,Yes,2026-04-16T16:56:01.244506+00:00,
"Road Ranger #266 - New Berlin, IL",39.7325419,-89.9245933,"Love's Travel Stop in South Jacksonville, IL. Store #687|201 Loves Dr|South Jacksonville","Love's Travel Stop in South Jacksonville, IL. Store #687",201 Loves Dr,South Jacksonville,IL,62650,39.689652,-90.230048,16.5,4.089,4.589,5.089,5.689,Love's,(217) 243-0400,,,2026-04-16T16:54:43.456102+00:00,,Yes,2026-04-16T16:54:43.456114+00:00,
"Road Ranger #267 - Pharr, TX",26.09359296,-98.20167933,RIVER MART|914 W MILITARY HWY|PHARR,RIVER MART,914 W MILITARY HWY,PHARR,,,26.09669724,-98.2125432,0.71,,,,,Wex,,,,,,No,,
"Road Ranger #267 - Pharr, TX",26.09359296,-98.20167933,Valero - 10701|10701 S CAGE BLVD|PHARR,Valero - 10701,10701 S CAGE BLVD,PHARR,TX,78577-8467,26.087621,-98.201982,0.41,3.799,4.399,4.799,5.199,VALERO,9567029919,,,2026-04-16T16:56:59.164994+00:00,,Yes,2026-04-16T16:56:59.165006+00:00,1479a7ca-c35e-481d-9e33-bf40013736cc
"Road Ranger #267 - Pharr, TX",26.09359296,-98.20167933,SUNOCO SRVC STATION|7401 S JACKSON RD|PHARR,SUNOCO SRVC STATION,7401 S JACKSON RD,PHARR,TX,78577,26.12549061,-98.2160992,2.07,3.759,,,5.189,SUNOCO,9999999999,False,True,2026-04-16T16:05:23.588000,1776355523588,No,,
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,CASEYS #2514|306 N COURT ST|GRAYVILLE,CASEYS #2514,306 N COURT ST,GRAYVILLE,IL,62844-1205,38.259746,-87.99629,1.37,4.299,,,5.699,CASEY'S GENERAL STORE,6183757920,,,04/16/2026 10:59:13 PM,,Yes,2026-04-16T16:51:43.916590+00:00,2514
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,HUCKS 101|552 N COURT ST|GRAYVILLE,HUCKS 101,552 N COURT ST,GRAYVILLE,IL,62844-1207,38.26199,-87.99628,1.52,4.299,,,5.649,MARTIN & BAYLEY,6183757062,,,,,Yes,2026-04-16T16:57:23.142973+00:00,99841
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,"Love's Travel Stop in Haubstadt, IN. Store #414|901 East 1250 South|Haubstadt","Love's Travel Stop in Haubstadt, IN. Store #414",901 East 1250 South,Haubstadt,IN,47639,38.17337,-87.55159,24.73,3.789,4.289,4.789,5.489,Love's,(812) 768-5838,,,2026-04-16T16:54:44.905350+00:00,,Yes,2026-04-16T16:54:44.905361+00:00,
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,PILOT|4610 BROADWAY ST|MT,PILOT,4610 BROADWAY ST,MT,,,38.31265427,-88.96099905,52.41,4.239,4.829,5.339,5.549,Pilot,,,,2026-04-16T16:50:57.216788+00:00,,Yes,2026-04-16T16:50:57.216790+00:00,482
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,CLARK COUNTY FUELS L|105 S MICHIGAN AVE|MARSHALL,CLARK COUNTY FUELS L,105 S MICHIGAN AVE,MARSHALL,IL,62441-1438,39.391266,-87.693761,2.3,4.199,,5.499,5.599,MARATHON,2178265619,False,True,2026-04-16T15:22:38.771000,1776352958771,No,,
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,"Love's Travel Stop in Greenup, IL. Store #688|203 N Haughton Hwy|Greenup","Love's Travel Stop in Greenup, IL. Store #688",203 N Haughton Hwy,Greenup,IL,62428,39.253591,-88.152286,27.3,4.199,4.699,5.199,5.489,Love's,(217) 923-3220,,,2026-04-16T16:54:46.388676+00:00,,Yes,2026-04-16T16:54:46.388689+00:00,
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,ONE9|5555 E MARGARET DR|TERRE,ONE9,5555 E MARGARET DR,TERRE,,,39.43335403,-87.33222599,19.2,3.589,4.129,4.639,5.389,Pilot,,,,2026-04-16T16:50:58.803637+00:00,,Yes,2026-04-16T16:50:58.803639+00:00,297
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,PILOT 1174|104 W TREFZ DR|MARSHALL,PILOT 1174,104 W TREFZ DR,MARSHALL,IL,62441-3828,39.417852,-87.693623,0.47,4.199,4.799,5.379,5.499,PILOT,8005626210,,,2026-04-16T16:51:00.379306+00:00,,Yes,2026-04-16T16:51:00.379308+00:00,1174
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,Pilot|2500 N 3RD ST|,Pilot,2500 N 3RD ST,,,,39.14919773,-88.53069366,48.73,3.859,4.389,4.949,5.499,Pilot,,,,2026-04-16T16:51:01.967452+00:00,,Yes,2026-04-16T16:51:01.967454+00:00,165
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,SHELL SERVICE STATIO|1803 IL -1|MARSHALL,SHELL SERVICE STATIO,1803 IL -1,MARSHALL,IL,62441,39.41733797,-87.69275058,0.52,4.199,,,5.399,SHELL,2174427667,False,True,2026-04-16T15:38:44.025000,1776353924025,No,,
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,"Love's Travel Stop in Natalia, TX. Store #471|21548 FM 471 S|Natalia","Love's Travel Stop in Natalia, TX. Store #471",21548 FM 471 S,Natalia,TX,78059,29.184841,-98.846451,16.37,3.739,4.239,4.589,5.389,Love's,(830) 663-5540,,,2026-04-16T16:54:47.933647+00:00,,Yes,2026-04-16T16:54:47.933659+00:00,
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,PILOT|14555 INTERSTATE 35|VAN,PILOT,14555 INTERSTATE 35,VAN,,,29.27977918,-98.66878092,28.83,3.699,4.299,4.789,5.399,Pilot,,,,2026-04-16T16:51:03.701480+00:00,,Yes,2026-04-16T16:51:03.701482+00:00,568
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,Petro Travel Center|110 I-35 Frontage Rd|PEARSALL,Petro Travel Center,110 I-35 Frontage Rd,PEARSALL,TX,78061,28.89964217,-99.11579448,9.78,,,,5.499,PETRO,,,,2026-04-16T16:56:29.907899+00:00,,Yes,2026-04-16T16:56:29.907913+00:00,
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,RAM OIL LTD. LLP|1104 W COMAL ST|PEARSALL,RAM OIL LTD. LLP,1104 W COMAL ST,PEARSALL,TX,78061-1712,28.892375,-99.105422,10.01,3.899,4.499,,5.399,SHELL,8303348754,False,True,2026-04-16T16:15:07.146000,1776356107146,No,,
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,ALLSUPS|3330 FM 866|ODESS,ALLSUPS,3330 FM 866,ODESSA,TX,,31.76377834,-102.542546,4.04,,,,,Wex,,,,,,No,,
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,FLYING J #1206|700 E HWY 302|KERMIT|RR271,FLYING J #1206,700 E HWY 302,KERMIT,TX,79745,31.85459,-103.09413,34.88,3.999,4.579,4.939,5.399,PILOT,8005626210,,,2026-04-16T16:51:19.692489+00:00,,Yes,2026-04-16T16:51:19.692491+00:00,1206
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,"Love's Travel Stop in Odessa , TX. Store #339|1901 W. I-20|Odessa","Love's Travel Stop in Odessa , TX. Store #339",1901 W. I-20,Odessa ,TX,79766,31.817324,-102.380801,6.1,3.799,4.249,4.649,5.289,Love's,(432) 335-7062,,,2026-04-16T16:54:58.586292+00:00,,Yes,2026-04-16T16:54:58.586304+00:00,
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,PILOT # 1147|127 W STATE HIGHWAY 302|KERMIT,PILOT # 1147,127 W STATE HIGHWAY 302,KERMIT,TX,79745-5116,31.846144,-103.091434,36.91,3.999,4.549,4.919,5.399,PILOT,8654745533,,,2026-04-16T16:51:06.894993+00:00,,Yes,2026-04-16T16:51:06.894995+00:00,1147
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,PILOT 1161|3145 METEOR CRATER RD|ODESSA,PILOT 1161,3145 METEOR CRATER RD,ODESSA,TX,79763-2451,31.75718,-102.47863,0.25,3.799,4.349,4.769,5.299,PILOT,8005626210,,,2026-04-16T16:51:08.471521+00:00,,Yes,2026-04-16T16:51:08.471523+00:00,1161
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,PILOT 1207|101 S LOOP 464 RD|MONAHANS|RR271,PILOT 1207,101 S LOOP 464 RD,MONAHANS,TX,79756-2801,31.57058,-102.90902,29.28,4.059,4.609,5.019,5.699,PILOT,8005626210,,,2026-04-16T16:51:22.869594+00:00,,Yes,2026-04-16T16:51:22.869596+00:00,1207
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,SHELL SERVICE STATIO|5934 W INTERSTATE 20|ODESSA,SHELL SERVICE STATIO,5934 W INTERSTATE 20,ODESSA,TX,79763,31.81071,-102.43352,5.15,3.749,4.149,,5.099,SHELL,4323815569,False,True,2026-04-16T16:16:43.953000,1776356203953,No,,
"Road Ranger #272 - Encinal, TX",28.0469596,-99.3485642,"Love's Travel Stop in Cotulla, TX. Store #862|1963 S IH 35|Cotulla","Love's Travel Stop in Cotulla, TX. Store #862",1963 S IH 35,Cotulla,TX,78014,28.416391,-99.250318,26.22,3.649,4.199,4.599,5.549,Love's,(830) 879-7101,,,2026-04-16T16:55:02.250820+00:00,,Yes,2026-04-16T16:55:02.250833+00:00,
"Road Ranger #272 - Encinal, TX",28.0469596,-99.3485642,"Love's Travel Stop in Encinal, TX. Store #298|28527 I-35|Encinal","Love's Travel Stop in Encinal, TX. Store #298",28527 I-35,Encinal,TX,78019,28.045577,-99.348797,0.1,3.699,4.349,4.749,5.589,Love's,(956) 948-7044,,,2026-04-16T16:55:00.700347+00:00,,Yes,2026-04-16T16:55:00.700360+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,Valero - 21469|21469 US 77|Harlingen,Valero - 21469,21469 US 77,Harlingen ,TX,,26.24794691,-97.72595388,0.21,3.639,4.239,4.639,5.249,VALERO,,,,2026-04-16T16:57:01.135798+00:00,,Yes,2026-04-16T16:57:01.135810+00:00,9454a4f0-caea-46cc-9a58-57906d297d22
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Brownsville, TX. Store #767|3400 Nafta Parkway|Brownsville","Love's Travel Stop in Brownsville, TX. Store #767",3400 Nafta Parkway,Brownsville,TX,78526,25.954858,-97.418534,28.01,3.429,4.029,4.379,5.549,Love's,(956) 831-6770,,,2026-04-16T16:55:06.654241+00:00,,Yes,2026-04-16T16:55:06.654252+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Donna, TX. Store #739|545 W I-2|Donna","Love's Travel Stop in Donna, TX. Store #739",545 W I-2,Donna,TX,78537,26.182717,-98.06724,21.46,3.489,4.039,4.439,5.449,Love's,(956) 464-1133,,,2026-04-16T16:55:05.212671+00:00,,Yes,2026-04-16T16:55:05.212682+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Harlingen, TX. Store #885|21379 US 77 Expressway|Harlingen","Love's Travel Stop in Harlingen, TX. Store #885",21379 US 77 Expressway,Harlingen,TX,78550,26.249206,-97.726688,0.15,3.639,4.139,4.489,5.449,Love's,(956) 507-7934,,,2026-04-16T16:55:03.672393+00:00,,Yes,2026-04-16T16:55:03.672405+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Kingsville, TX. Store #327|1451 N US Highway 77 Byp|Kingsville","Love's Travel Stop in Kingsville, TX. Store #327",1451 N US Highway 77 Byp,Kingsville,TX,78363,27.529889,-97.842143,88.78,3.679,4.179,4.529,5.289,Love's,(361) 592-7210,,,2026-04-16T16:55:08.038905+00:00,,Yes,2026-04-16T16:55:08.038917+00:00,
"Road Ranger #275 - Sonora, TX",30.580391,-100.646245,"Love's Travel Stop in Sonora, TX. Store #700|3880 Loop 467|Sonora","Love's Travel Stop in Sonora, TX. Store #700",3880 Loop 467,Sonora,TX,76950,30.571142,-100.585636,3.66,3.899,4.399,4.749,5.899,Love's,(325) 387-2768,,,2026-04-16T16:55:09.585735+00:00,,Yes,2026-04-16T16:55:09.585747+00:00,
"Road Ranger #275 - Sonora, TX",30.580391,-100.646245,PILOT|2342 N MAIN ST|JUNCTION,PILOT,2342 N MAIN ST,JUNCTION,,,30.50566785,-99.7764677,52.02,3.619,4.269,4.859,5.859,Pilot,,,,2026-04-16T16:51:11.674784+00:00,,Yes,2026-04-16T16:51:11.674785+00:00,1006
"Road Ranger #275 - Sonora, TX",30.580391,-100.646245,SUNOCO SRVC STATION|805 N CROCKETT AVE|SONORA,SUNOCO SRVC STATION,805 N CROCKETT AVE,SONORA,TX,76590,30.57478422,-100.6520307,0.55,3.899,4.299,,,SUNOCO,2108243892,False,True,2026-04-16T13:06:21.012000,1776344781012,No,,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,ABBOTT TRAVEL CENTER|1197 IH 35 S|ABBOTT,ABBOTT TRAVEL CENTER,1197 IH 35 S,ABBOTT,TX,76621-3111,31.89967,-97.090915,17.21,3.859,4.799,4.999,5.359,EXXONMOBIL,2548636826,False,True,2026-04-16T16:13:38.598000,1776356018598,No,,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,CHEVRON 0200164|705 NEW DALLAS HWY|LACY LAKEVIEW,CHEVRON 0200164,705 NEW DALLAS HWY,LACY LAKEVIEW,TX,76705-1732,31.60719,-97.11074,3.08,3.679,,4.769,5.239,CHEVRON,9999999999,False,True,2026-04-16T15:11:03.823000,1776352263823,No,,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,PILOT 739|2409 S NEW RD|WACO,PILOT 739,2409 S NEW RD,WACO,TX,,31.5075712,-97.1451705,10.25,3.559,4.159,4.439,5.399,Pilot,,,,2026-04-16T16:51:13.295923+00:00,,Yes,2026-04-16T16:51:13.295925+00:00,739
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,CIRCLE K #2741564|1301 N LOOP 340|LACY LAKEVIEW,CIRCLE K #2741564,1301 N LOOP 340,LACY LAKEVIEW,TX,76705-2473,31.604745,-97.11015,3.24,3.679,4.279,4.679,5.299,VALERO,2548671407,,,2026-04-16 08:28:00.0,,Yes,2026-04-16T16:52:00.825342+00:00,2741564
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,"Love's Travel Stop in Hillsboro, TX. Store #231|1501 Corsicana Hwy|Hillsboro|RR276","Love's Travel Stop in Hillsboro, TX. Store #231",1501 Corsicana Hwy,Hillsboro,TX,76645,32.00952,-97.093528,24.8,3.459,3.959,4.309,5.299,Love's,(254) 582-2101,,,2026-04-16T16:55:11.074852+00:00,,Yes,2026-04-16T16:55:11.074864+00:00,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,PILOT|8055 S IH 35|ROBINSON,PILOT,8055 S IH 35,ROBINSON,,,31.4563268,-97.17167574,14.1,3.559,4.149,4.509,5.399,Pilot,,,,2026-04-16T16:51:14.937188+00:00,,Yes,2026-04-16T16:51:14.937190+00:00,432
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,CIRCLE K|905 N MCCOY BLVD|NEW,CIRCLE K,905 N MCCOY BLVD,New Boston,TX,,33.47614076,-94.40983703,0.09,3.499,4.099,4.499,4.999,Circlek,,,,2026-03-21 11:41:00.0,,Yes,2026-04-16T16:52:02.902844+00:00,2744522
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,"Love's Travel Stop in Leary, TX. Store #473|451 Leary Road|Leary","Love's Travel Stop in Leary, TX. Store #473",451 Leary Road,Leary,TX,75501,33.463426,-94.204244,11.92,3.899,4.399,4.849,5.389,Love's,(903) 838-0856,,,2026-04-16T16:55:14.760259+00:00,,Yes,2026-04-16T16:55:14.760271+00:00,
