RR_Location,RR_Latitude,RR_Longitude,Station_ID,Station_Name,Station_Address,Station_City,Station_State,Station_Zip,Station_Latitude,Station_Longitude,Distance,Unleaded_Regular_Price,Unleaded_Plus_Price,Unleaded_Premium_Price,Diesel_Regular_Price,Brand,Phone,Excellent_Price,Current_Price,Transaction_Time,Transaction_Time_Ms,API_Updated,API_Updated_Time,API_Station_ID
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,BP 9157801|1838 N MAIN ST|PRINCETON,BP 9157801,1838 N MAIN ST,PRINCETON,IL,61356-9784,41.39289,-89.466861,0.71,2.899,3.199,,3.699,BP PRODUCTS NA,8158720630,False,True,2026-02-28T18:26:24.622000,1772303184622,No,,
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,CASEYS #1837|520 W PERU ST|PRINCETON,CASEYS #1837,520 W PERU ST,PRINCETON,IL,61356-1949,41.37168,-89.471548,2.18,2.899,,,3.699,CASEY'S GENERAL STORE,8158751420,,,02/28/2026 22:59:13 PM,,Yes,2026-03-01T06:32:19.102389+00:00,1837
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,CASEYS #3531|2125 N MAIN ST|PRINCETON,CASEYS #3531,2125 N MAIN ST,PRINCETON,IL,61356-9729,41.39565,-89.46803,0.52,2.899,,3.799,3.699,CASEY'S GENERAL STORE,7793400428,,,02/28/2026 22:59:13 PM,,Yes,2026-03-01T06:32:19.102415+00:00,3531
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,FLYING J 644|343 CIVIC RD|LA SALLE,FLYING J 644,343 CIVIC RD,LA SALLE,IL,61301-9757,41.36784,-89.099,19.33,2.799,3.339,3.709,4.159,PILOT,8152200611,,,2026-03-01T06:31:23.825793+00:00,,Yes,2026-03-01T06:31:23.825801+00:00,644
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,SAPP BROTHERS ILLINOIS T|3130 MAY RD|PERU,SAPP BROTHERS ILLINOIS T,3130 MAY RD,PERU,IL,61354-9618,41.36706,-89.15231,16.6,2.799,3.299,3.499,4.089,SAPP BROS,8152241065,,,,,Yes,2026-03-01T06:35:03.994125+00:00,103180
"Road Ranger #225 - Princeton, IL",41.4031053,-89.4689005,SHELL SERVICE STATIO|2225 N MAIN ST|PRINCETON,SHELL SERVICE STATIO,2225 N MAIN ST,PRINCETON,IL,61356-9791,41.39704938,-89.46789438,0.42,2.899,,3.749,,SHELL,8156264084,False,False,2026-02-27T23:58:20.888000,1772236700888,No,,
"Road Ranger #226 - Greenwood, IN ",39.6136413,-86.0711201,CIRCLE K # 02287|1183 E MAIN ST|GREENWOOD,CIRCLE K # 02287,1183 E MAIN ST,GREENWOOD,IN,46143-9757,39.614374,-86.079404,0.44,2.589,3.089,3.589,3.859,CIRCLE K,3178889806,,,2026-02-28 10:10:00.0,,Yes,2026-03-01T06:32:33.986428+00:00,4702287
"Road Ranger #226 - Greenwood, IN ",39.6136413,-86.0711201,PILOT|2962 E 500 N|WHITELAND,PILOT,2962 E 500 N,WHITELAND,,,39.5513962,-86.04594688,4.51,2.899,3.479,3.989,4.359,Pilot,,,,2026-03-01T06:31:25.445510+00:00,,Yes,2026-03-01T06:31:25.445518+00:00,37
"Road Ranger #226 - Greenwood, IN ",39.6136413,-86.0711201,SPEEDWAY 43968|5 S GRAHAM RD|GREENWOOD,SPEEDWAY 43968,5 S GRAHAM RD,GREENWOOD,IN,46143,39.61465,-86.06368,0.4,,,,,SPEEDWAY,3178870718,,,,,No,,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,SPEEDWAY 43539|110 Arrowhead Dr|Hampshire,SPEEDWAY 43539,110 Arrowhead Dr,Hampshire,IL,60140,42.147751,-88.510068,0.14,,,,,Speedway,,,,,,No,,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,TA Elgin|19 N. 430 US HWY 20|HAMPSHIRE,TA Elgin,19 N. 430 US HWY 20,HAMPSHIRE,IL,,42.14513716,-88.5096376,0.29,3.119,3.619,4.219,4.089,TA-Petro,,,,2026-03-01T06:34:14.019198+00:00,,Yes,2026-03-01T06:34:14.019212+00:00,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,"Love's Travel Stop in Elk Grove Village, IL. Store #800|1900 Busse Rd|Elk Grove Village","Love's Travel Stop in Elk Grove Village, IL. Store #800",1900 Busse Rd,Elk Grove Village,IL,60007,41.99875,-87.96085,30.11,2.969,3.469,3.919,4.249,Love's,(224) 266-6601,,,2026-03-01T06:33:08.325745+00:00,,Yes,2026-03-01T06:33:08.325759+00:00,
"Road Ranger #235 - Hampshire, IL",42.149425,-88.5115959,"Love's Travel Stop in Hampshire, IL. Store #763|201 Love's Crossing|Hampshire","Love's Travel Stop in Hampshire, IL. Store #763",201 Love's Crossing,Hampshire,IL,60140,42.149101,-88.514535,0.15,3.119,3.619,4.069,4.249,Love's,(847) 683-7433,,,2026-03-01T06:33:07.353584+00:00,,Yes,2026-03-01T06:33:07.353596+00:00,
"Road Ranger #236 - East Troy, WI",42.7906328,-88.3891736,KWIK TRIP #1029|1880 MAIN ST|EAST TROY,KWIK TRIP #1029,1880 MAIN ST,EAST TROY,WI,53120,42.793174,-88.388673,0.18,,2.769,3.999,3.599,KWIK TRIP,2626421409,False,False,2026-03-01T05:23:45.894000,1772342625894,No,,
"Road Ranger #236 - East Troy, WI",42.7906328,-88.3891736,SCOTT OIL CO.INC|2526 MAIN ST|EAST TROY,SCOTT OIL CO.INC,2526 MAIN ST,EAST TROY,WI,53120-1345,42.790827,-88.391145,0.1,,,3.999,,SHELL,2626424624,False,False,2026-02-27T15:01:04.146000,1772204464146,No,,
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,FLYING J 650|1401 RIPLEY ST|LAKE STATION,FLYING J 650,1401 RIPLEY ST,LAKE STATION,IN,,41.58641714,-87.23927189,0.55,2.699,3.139,3.599,4.259,Pilot,,,,2026-03-01T06:31:27.053348+00:00,,Yes,2026-03-01T06:31:27.053355+00:00,650
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,LAKE GOLO|3600 CENTRAL AVE|LAKE,LAKE GOLO,3600 CENTRAL AVE,LAKE,,,41.57488503,-87.23948748,0.25,,,,,Wex,,,,,,No,,
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,LUKE 235|2178 RIPLEY ST|LAKE,LUKE 235,2178 RIPLEY ST,LAKE,,,41.57835925,-87.24047752,0.04,,,3.429,3.999,Wex,,False,False,2026-02-27T01:27:06.283000,1772155626283,No,,
"Road Ranger #240 - Lake Station, IN",41.5785273,-87.2396748,MR FUEL 1020|1235 RIPLEY ST|LAKE STATION,MR FUEL 1020,1235 RIPLEY ST,LAKE STATION,IN,,41.58832075,-87.2394769,0.68,2.679,3.119,3.569,3.899,Pilot,,,,2026-03-01T06:31:28.666753+00:00,,Yes,2026-03-01T06:31:28.666762+00:00,1020
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,Phillips - 14130|14130 HIGHWAY Z|SAINT ROBERT,Phillips - 14130,14130 HIGHWAY Z,SAINT ROBERT,MO,65584-3750,37.833308,-92.098426,0.21,2.799,3.399,3.599,3.599,PHILLIPS 66,9999999999,,,2026-03-01T06:34:31.977311+00:00,,Yes,2026-03-01T06:34:31.977339+00:00,93b4c412-1a4a-4ecf-b80d-432a0e702145
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,FLYING J 673|825 N LOOP DR|SULLIVAN,FLYING J 673,825 N LOOP DR,SULLIVAN,MO,63080,38.225924,-91.157,57.88,2.599,3.169,3.539,3.959,PILOT,5738608880,,,2026-03-01T06:31:30.279043+00:00,,Yes,2026-03-01T06:31:30.279051+00:00,673
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,CENEX|681 OLD RTE 66|SAINT ROBERT,CENEX,681 OLD RTE 66,SAINT ROBERT,MO,65065-3338,37.8226802,-92.16412889,3.62,2.619,2.929,,3.549,CENEX,5733481445,False,False,2026-03-01T02:12:52.248000,1772331172248,No,,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,JONESYS TRAVEL CENTE|2031 W ELM ST|LEBANON,JONESYS TRAVEL CENTE,2031 W ELM ST,LEBANON,MO,65536-3905,37.64876,-92.66957,33.74,2.539,,,3.099,UNKNOWN,4175882281,True,True,2026-03-01T03:04:49.922000,1772334289922,No,,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,L W PERUSSE OIL CO.|333 HIGHWAY Z|SAINT ROBERT,L W PERUSSE OIL CO.,333 HIGHWAY Z,SAINT ROBERT,MO,65584-4649,37.822771,-92.140811,2.45,2.359,3.099,,,CENEX,5733365220,False,False,2026-02-04T17:08:20.225000,1770224900225,No,,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,"Love's Travel Stop in Rolla , MO. Store #341|3500 Hy Point Ind. Park Dr.|Rolla","Love's Travel Stop in Rolla , MO. Store #341",3500 Hy Point Ind. Park Dr.,Rolla ,MO,65401,37.981593,-91.71933,23.02,2.799,3.199,3.499,3.949,Love's,(573) 426-5683,,,2026-03-01T06:33:09.255578+00:00,,Yes,2026-03-01T06:33:09.255592+00:00,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,MAVERIK|130 OLD RTE|SAINT ROBERT,MAVERIK,130 OLD RTE 66,SAINT ROBERT,MO,,37.82225433,-92.14425824,2.6,2.699,3.199,3.299,3.599,MAVERIK,,,,2026-03-01T06:35:02.484539+00:00,,Yes,2026-03-01T06:35:02.484539+00:00,
"Road Ranger #242 - Saint Robert, MO",37.8362414,-92.0993155,ON THE RUN #250|122 SAINT ROBERT BLVD|SAINT ROBERT,ON THE RUN #250,122 SAINT ROBERT BLVD,SAINT ROBERT,MO,65584-3311,37.82702,-92.14528,2.59,2.679,3.129,,3.499,EXXONMOBIL,5733365853,False,True,2026-03-01T00:16:26.994000,1772324186994,No,,
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,JOHNSON OIL CO.|3074 N STATE ROUTE 71|OTTAWA,JOHNSON OIL CO.,3074 N STATE ROUTE 71,OTTAWA,IL,61350-9707,41.37198,-88.78345,0.58,2.669,,3.519,3.899,SHELL,8154347581,True,True,2026-02-28T23:31:55.931000,1772321515931,No,,
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,"Love's Travel Stop in Utica , IL. Store #351|3020 E. 8th Rd.|Utica|RR263","Love's Travel Stop in Utica , IL. Store #351",3020 E. 8th Rd.,Utica ,IL,61373,41.370086,-89.00914,12.08,2.799,3.299,3.749,4.149,Love's,(815) 667-4572,,,2026-03-01T06:32:56.271399+00:00,,Yes,2026-03-01T06:32:56.271402+00:00,
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,PILOT 483|3801 N DIVISION ST|MORRIS,PILOT 483,3801 N DIVISION ST,MORRIS,IL,60450-9435,41.39585,-88.42249,18.42,2.799,3.449,4.019,4.259,PILOT,8157050120,,,2026-03-01T06:31:31.857840+00:00,,Yes,2026-03-01T06:31:31.857847+00:00,483
"Road Ranger #263 - Ottawa, IL",41.3789124,-88.7772025,THORNTONS #222364|102 W ETNA RD|OTTAWA,THORNTONS #222364,102 W ETNA RD,OTTAWA,IL,61350-1001,41.37279,-88.83682,3.12,2.799,3.239,3.669,3.799,THORNTONS,5023398385,,,2026-03-01 01:14:00,,Yes,2026-03-01T06:32:51.705741+00:00,
"Road Ranger #265 - Dixon, IL",41.8225492,-89.4751038,CASEYS #4384|1751 S GALENA AVE|DIXON,CASEYS #4384,1751 S GALENA AVE,DIXON,IL,61021,41.824132,-89.474619,0.11,2.849,,3.799,3.749,CASEY'S GENERAL STORE,8882273970,,,02/28/2026 22:59:13 PM,,Yes,2026-03-01T06:32:19.102441+00:00,4384
"Road Ranger #265 - Dixon, IL",41.8225492,-89.4751038,MURPHY 7165 ATWALMRT|1620 S GALENA AVE|DIXON,MURPHY 7165 ATWALMRT,1620 S GALENA AVE,DIXON,IL,61021-9611,41.827062,-89.475393,0.31,2.679,3.179,3.479,3.699,MURPHY USA,8708816817,,,2026-02-23T17:12:25.413Z,,Yes,2026-03-01T06:33:47.794338+00:00,
"Road Ranger #266 - New Berlin, IL",39.7325419,-89.9245933,"Love's Travel Stop in South Jacksonville, IL. Store #687|201 Loves Dr|South Jacksonville","Love's Travel Stop in South Jacksonville, IL. Store #687",201 Loves Dr,South Jacksonville,IL,62650,39.689652,-90.230048,16.5,2.939,3.439,3.889,4.149,Love's,(217) 243-0400,,,2026-03-01T06:33:10.346602+00:00,,Yes,2026-03-01T06:33:10.346614+00:00,
"Road Ranger #267 - Pharr, TX",26.09359296,-98.20167933,RIVER MART|914 W MILITARY HWY|PHARR,RIVER MART,914 W MILITARY HWY,PHARR,,,26.09669724,-98.2125432,0.71,,,,,Wex,,,,,,No,,
"Road Ranger #267 - Pharr, TX",26.09359296,-98.20167933,Valero - 10701|10701 S CAGE BLVD|PHARR,Valero - 10701,10701 S CAGE BLVD,PHARR,TX,78577-8467,26.087621,-98.201982,0.41,2.699,3.299,3.699,,VALERO,9567029919,,,2026-03-01T06:34:43.798466+00:00,,Yes,2026-03-01T06:34:43.798501+00:00,1479a7ca-c35e-481d-9e33-bf40013736cc
"Road Ranger #267 - Pharr, TX",26.09359296,-98.20167933,SUNOCO SRVC STATION|7401 S JACKSON RD|PHARR,SUNOCO SRVC STATION,7401 S JACKSON RD,PHARR,TX,78577,26.12549061,-98.2160992,2.07,2.659,3.279,,3.229,SUNOCO,9999999999,False,True,2026-02-28T20:03:41.168000,1772309021168,No,,
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,CASEYS #2514|306 N COURT ST|GRAYVILLE,CASEYS #2514,306 N COURT ST,GRAYVILLE,IL,62844-1205,38.259746,-87.99629,1.37,2.999,,,3.899,CASEY'S GENERAL STORE,6183757920,,,02/28/2026 21:59:13 PM,,Yes,2026-03-01T06:32:19.102456+00:00,2514
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,HUCKS 101|552 N COURT ST|GRAYVILLE,HUCKS 101,552 N COURT ST,GRAYVILLE,IL,62844-1207,38.26199,-87.99628,1.52,2.999,,,4.099,MARTIN & BAYLEY,6183757062,,,,,Yes,2026-03-01T06:35:04.819024+00:00,99841
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,"Love's Travel Stop in Haubstadt, IN. Store #414|901 East 1250 South|Haubstadt","Love's Travel Stop in Haubstadt, IN. Store #414",901 East 1250 South,Haubstadt,IN,47639,38.17337,-87.55159,24.73,2.859,3.359,3.859,4.249,Love's,(812) 768-5838,,,2026-03-01T06:33:11.785373+00:00,,Yes,2026-03-01T06:33:11.785387+00:00,
"Road Ranger #268 - Grayville, IL",38.2401076,-87.9991526,PILOT|4610 BROADWAY ST|MT,PILOT,4610 BROADWAY ST,MT,,,38.31265427,-88.96099905,52.41,2.959,3.559,4.059,4.199,Pilot,,,,2026-03-01T06:31:33.475471+00:00,,Yes,2026-03-01T06:31:33.475479+00:00,482
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,CLARK COUNTY FUELS L|105 S MICHIGAN AVE|MARSHALL,CLARK COUNTY FUELS L,105 S MICHIGAN AVE,MARSHALL,IL,62441-1438,39.391266,-87.693761,2.3,2.999,,4.099,3.849,MARATHON,2178265619,False,True,2026-02-28T17:54:44.720000,1772301284720,No,,
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,"Love's Travel Stop in Greenup, IL. Store #688|203 N Haughton Hwy|Greenup","Love's Travel Stop in Greenup, IL. Store #688",203 N Haughton Hwy,Greenup,IL,62428,39.253591,-88.152286,27.3,2.929,3.429,3.879,4.249,Love's,(217) 923-3220,,,2026-03-01T06:33:12.742873+00:00,,Yes,2026-03-01T06:33:12.742885+00:00,
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,ONE9|5555 E MARGARET DR|TERRE,ONE9,5555 E MARGARET DR,TERRE,,,39.43335403,-87.33222599,19.2,2.699,3.159,3.669,3.799,Pilot,,,,2026-03-01T06:31:35.099118+00:00,,Yes,2026-03-01T06:31:35.099126+00:00,297
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,PILOT 1174|104 W TREFZ DR|MARSHALL,PILOT 1174,104 W TREFZ DR,MARSHALL,IL,62441-3828,39.417852,-87.693623,0.47,2.899,3.449,3.999,4.259,PILOT,8005626210,,,2026-03-01T06:31:36.712752+00:00,,Yes,2026-03-01T06:31:36.712760+00:00,1174
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,Pilot|2500 N 3RD ST|,Pilot,2500 N 3RD ST,,,,39.14919773,-88.53069366,48.73,2.599,3.179,3.699,4.259,Pilot,,,,2026-03-01T06:31:38.331824+00:00,,Yes,2026-03-01T06:31:38.331832+00:00,165
"Road Ranger #269 - Marshall, IL",39.4244757,-87.6917016,SHELL SERVICE STATIO|1803 IL -1|MARSHALL,SHELL SERVICE STATIO,1803 IL -1,MARSHALL,IL,62441,39.41733797,-87.69275058,0.52,2.899,,,3.899,SHELL,2174427667,False,True,2026-02-28T21:39:10.703000,1772314750703,No,,
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,"Love's Travel Stop in Natalia, TX. Store #471|21548 FM 471 S|Natalia","Love's Travel Stop in Natalia, TX. Store #471",21548 FM 471 S,Natalia,TX,78059,29.184841,-98.846451,16.37,2.579,3.079,3.429,3.849,Love's,(830) 663-5540,,,2026-03-01T06:33:13.892262+00:00,,Yes,2026-03-01T06:33:13.892275+00:00,
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,PILOT|14555 INTERSTATE 35|VAN,PILOT,14555 INTERSTATE 35,VAN,,,29.27977918,-98.66878092,28.83,2.729,3.299,3.779,3.859,Pilot,,,,2026-03-01T06:31:39.915925+00:00,,Yes,2026-03-01T06:31:39.915933+00:00,568
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,Petro Travel Center|110 I-35 Frontage Rd|PEARSALL,Petro Travel Center,110 I-35 Frontage Rd,PEARSALL,TX,78061,28.89964217,-99.11579448,9.78,,,,3.789,PETRO,,,,2026-03-01T06:34:15.987979+00:00,,Yes,2026-03-01T06:34:15.988013+00:00,
"Road Ranger #270 - Moore, TX",29.0290735,-99.0507167,RAM OIL LTD. LLP|1104 W COMAL ST|PEARSALL,RAM OIL LTD. LLP,1104 W COMAL ST,PEARSALL,TX,78061-1712,28.892375,-99.105422,10.01,2.699,,,3.399,SHELL,8303348754,False,True,2026-03-01T01:09:41.330000,1772327381330,No,,
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,ALLSUPS|3330 FM 866|ODESS,ALLSUPS,3330 FM 866,ODESSA,TX,,31.76377834,-102.542546,4.04,,,,,Wex,,,,,,No,,
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,FLYING J #1206|700 E HWY 302|KERMIT|RR271,FLYING J #1206,700 E HWY 302,KERMIT,TX,79745,31.85459,-103.09413,34.88,2.659,3.239,3.589,3.959,PILOT,8005626210,,,2026-03-01T06:31:55.981968+00:00,,Yes,2026-03-01T06:31:55.981978+00:00,1206
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,"Love's Travel Stop in Odessa , TX. Store #339|1901 W. I-20|Odessa","Love's Travel Stop in Odessa , TX. Store #339",1901 W. I-20,Odessa ,TX,79766,31.817324,-102.380801,6.1,2.549,3.049,3.399,3.889,Love's,(432) 335-7062,,,2026-03-01T06:33:14.815550+00:00,,Yes,2026-03-01T06:33:14.815562+00:00,
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,PILOT # 1147|127 W STATE HIGHWAY 302|KERMIT,PILOT # 1147,127 W STATE HIGHWAY 302,KERMIT,TX,79745-5116,31.846144,-103.091434,36.91,2.699,3.249,3.579,3.959,PILOT,8654745533,,,2026-03-01T06:31:43.119582+00:00,,Yes,2026-03-01T06:31:43.119590+00:00,1147
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,PILOT 1161|3145 METEOR CRATER RD|ODESSA,PILOT 1161,3145 METEOR CRATER RD,ODESSA,TX,79763-2451,31.75718,-102.47863,0.25,2.599,3.139,3.559,3.899,PILOT,8005626210,,,2026-03-01T06:31:44.736816+00:00,,Yes,2026-03-01T06:31:44.736824+00:00,1161
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,PILOT 1207|101 S LOOP 464 RD|MONAHANS|RR271,PILOT 1207,101 S LOOP 464 RD,MONAHANS,TX,79756-2801,31.57058,-102.90902,29.28,2.699,3.279,3.629,3.959,PILOT,8005626210,,,2026-03-01T06:31:59.147959+00:00,,Yes,2026-03-01T06:31:59.147967+00:00,1207
"Road Ranger #271 - Odessa, TX",31.7638389,-102.3653369,SHELL SERVICE STATIO|5934 W INTERSTATE 20|ODESSA,SHELL SERVICE STATIO,5934 W INTERSTATE 20,ODESSA,TX,79763,31.81071,-102.43352,5.15,2.549,2.949,,3.199,SHELL,4323815569,True,True,2026-03-01T02:44:56.617000,1772333096617,No,,
"Road Ranger #272 - Encinal, TX",28.0469596,-99.3485642,"Love's Travel Stop in Cotulla, TX. Store #862|1963 S IH 35|Cotulla","Love's Travel Stop in Cotulla, TX. Store #862",1963 S IH 35,Cotulla,TX,78014,28.416391,-99.250318,26.22,2.549,3.049,3.399,3.889,Love's,(830) 879-7101,,,2026-03-01T06:33:16.592329+00:00,,Yes,2026-03-01T06:33:16.592341+00:00,
"Road Ranger #272 - Encinal, TX",28.0469596,-99.3485642,"Love's Travel Stop in Encinal, TX. Store #298|28527 I-35|Encinal","Love's Travel Stop in Encinal, TX. Store #298",28527 I-35,Encinal,TX,78019,28.045577,-99.348797,0.1,2.599,3.099,3.449,3.889,Love's,(956) 948-7044,,,2026-03-01T06:33:15.707767+00:00,,Yes,2026-03-01T06:33:15.707779+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,Valero - 21469|21469 US 77|Harlingen ,Valero - 21469,21469 US 77,Harlingen ,TX,,26.24794691,-97.72595388,0.21,2.449,3.049,3.449,3.359,VALERO,,,,2026-03-01T06:34:45.461344+00:00,,Yes,2026-03-01T06:34:45.461374+00:00,9454a4f0-caea-46cc-9a58-57906d297d22
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Brownsville, TX. Store #767|3400 Nafta Parkway|Brownsville","Love's Travel Stop in Brownsville, TX. Store #767",3400 Nafta Parkway,Brownsville,TX,78526,25.954858,-97.418534,28.01,2.539,3.039,3.389,3.849,Love's,(956) 831-6770,,,2026-03-01T06:33:19.391482+00:00,,Yes,2026-03-01T06:33:19.391494+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Donna, TX. Store #739|545 W I-2|Donna","Love's Travel Stop in Donna, TX. Store #739",545 W I-2,Donna,TX,78537,26.182717,-98.06724,21.46,2.499,2.999,3.349,3.889,Love's,(956) 464-1133,,,2026-03-01T06:33:18.324300+00:00,,Yes,2026-03-01T06:33:18.324312+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Harlingen, TX. Store #885|21379 US 77 Expressway|Harlingen","Love's Travel Stop in Harlingen, TX. Store #885",21379 US 77 Expressway,Harlingen,TX,78550,26.249206,-97.726688,0.15,2.449,2.949,3.299,3.889,Love's,(956) 507-7934,,,2026-03-01T06:33:17.476094+00:00,,Yes,2026-03-01T06:33:17.476108+00:00,
"Road Ranger #273 - Combes, TX",26.248973,-97.7290958,"Love's Travel Stop in Kingsville, TX. Store #327|1451 N US Highway 77 Byp|Kingsville","Love's Travel Stop in Kingsville, TX. Store #327",1451 N US Highway 77 Byp,Kingsville,TX,78363,27.529889,-97.842143,88.78,2.519,3.019,3.369,3.679,Love's,(361) 592-7210,,,2026-03-01T06:33:20.326356+00:00,,Yes,2026-03-01T06:33:20.326368+00:00,
"Road Ranger #275 - Sonora, TX",30.580391,-100.646245,"Love's Travel Stop in Sonora, TX. Store #700|3880 Loop 467|Sonora","Love's Travel Stop in Sonora, TX. Store #700",3880 Loop 467,Sonora,TX,76950,30.571142,-100.585636,3.66,2.619,3.119,3.469,4.099,Love's,(325) 387-2768,,,2026-03-01T06:33:21.295278+00:00,,Yes,2026-03-01T06:33:21.295290+00:00,
"Road Ranger #275 - Sonora, TX",30.580391,-100.646245,PILOT|2342 N MAIN ST|JUNCTION,PILOT,2342 N MAIN ST,JUNCTION,,,30.50566785,-99.7764677,52.02,2.539,3.189,3.759,4.059,Pilot,,,,2026-03-01T06:31:47.974925+00:00,,Yes,2026-03-01T06:31:47.974932+00:00,1006
"Road Ranger #275 - Sonora, TX",30.580391,-100.646245,SUNOCO SRVC STATION|805 N CROCKETT AVE|SONORA,SUNOCO SRVC STATION,805 N CROCKETT AVE,SONORA,TX,76590,30.57478422,-100.6520307,0.55,2.499,,3.199,,SUNOCO,2108243892,True,True,2026-02-28T13:31:02.165000,1772285462165,No,,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,ABBOTT TRAVEL CENTER|1197 IH 35 S|ABBOTT,ABBOTT TRAVEL CENTER,1197 IH 35 S,ABBOTT,TX,76621-3111,31.89967,-97.090915,17.21,2.899,3.899,3.999,3.599,EXXONMOBIL,2548636826,False,True,2026-02-28T23:08:56.066000,1772320136066,No,,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,CHEVRON 0200164|705 NEW DALLAS HWY|LACY LAKEVIEW,CHEVRON 0200164,705 NEW DALLAS HWY,LACY LAKEVIEW,TX,76705-1732,31.60719,-97.11074,3.08,2.659,,3.749,3.129,CHEVRON,9999999999,False,True,2026-02-28T21:56:34.084000,1772315794084,No,,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,PILOT 739|2409 S NEW RD|WACO,PILOT 739,2409 S NEW RD,WACO,TX,,31.5075712,-97.1451705,10.25,2.579,3.049,3.429,3.859,Pilot,,,,2026-03-01T06:31:49.555419+00:00,,Yes,2026-03-01T06:31:49.555427+00:00,739
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,CIRCLE K #2741564|1301 N LOOP 340|LACY LAKEVIEW,CIRCLE K #2741564,1301 N LOOP 340,LACY LAKEVIEW,TX,76705-2473,31.604745,-97.11015,3.24,2.639,3.239,3.639,3.099,VALERO,2548671407,,,2026-02-28 18:38:00.0,,Yes,2026-03-01T06:32:36.064792+00:00,2741564
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,"Love's Travel Stop in Hillsboro, TX. Store #231|1501 Corsicana Hwy|Hillsboro|RR276","Love's Travel Stop in Hillsboro, TX. Store #231",1501 Corsicana Hwy,Hillsboro,TX,76645,32.00952,-97.093528,24.8,2.559,3.009,3.409,3.849,Love's,(254) 582-2101,,,2026-03-01T06:33:22.224718+00:00,,Yes,2026-03-01T06:33:22.224732+00:00,
"Road Ranger #276 - Waco, TX",31.6506875,-97.0989245,PILOT|8055 S IH 35|ROBINSON,PILOT,8055 S IH 35,ROBINSON,,,31.4563268,-97.17167574,14.1,2.579,3.119,3.479,3.859,Pilot,,,,2026-03-01T06:31:51.137008+00:00,,Yes,2026-03-01T06:31:51.137016+00:00,432
"Road Ranger #277 - New Boston, TX",33.4772576,-94.4104669,CIRCLE K|905 N MCCOY BLVD|NEW,CIRCLE K,905 N MCCOY BLVD,New Boston,TX,,33.47614076,-94.40983703,0.09,2.399,2.999,3.399,3.179,Circlek,,,,2026-02-27 14:02:00.0,,Yes,2026-03-01T06:32:38.144074+00:00,2744522
